LGA_CODE_2016,LGA_NAME_2016,SSC_CODE_2016,SSC_NAME_2016,STATE_NAME
26430,Strathbogie (S),21530,LONGWOOD,Victoria
26430,Strathbogie (S),21855,NAGAMBIE,Victoria
26430,Strathbogie (S),20101,BAILIESTON,Victoria
26430,Strathbogie (S),20085,AVENEL,Victoria
26430,Strathbogie (S),20663,CREEK JUNCTION,Victoria
26430,Strathbogie (S),21361,KIRWANS BRIDGE,Victoria
26430,Strathbogie (S),22802,WIRRATE,Victoria
26430,Strathbogie (S),21739,MOORMBOOL WEST,Victoria
26430,Strathbogie (S),21086,GRAYTOWN,Victoria
26430,Strathbogie (S),21071,GOULBURN WEIR,Victoria
26430,Strathbogie (S),22632,WAHRING,Victoria
26430,Strathbogie (S),22405,TABILK,Victoria
26430,Strathbogie (S),21518,LOCKSLEY,Victoria
26430,Strathbogie (S),20056,ARCADIA SOUTH,Victoria
26430,Strathbogie (S),21668,MIEPOLL,Victoria
26430,Strathbogie (S),22161,RIGGS CREEK,Victoria
26430,Strathbogie (S),21707,MOGLONEMBY,Victoria
26430,Strathbogie (S),22600,UPOTIPOTPON,Victoria
26430,Strathbogie (S),21375,KOONDA,Victoria
26430,Strathbogie (S),20820,EARLSTON,Victoria
26430,Strathbogie (S),20095,BADDAGINNIE,Victoria
26430,Strathbogie (S),20117,BALMATTUM,Victoria
26430,Strathbogie (S),21313,KELVIN VIEW,Victoria
26430,Strathbogie (S),21362,KITHBROOK,Victoria
26430,Strathbogie (S),22258,SHEANS CREEK,Victoria
26430,Strathbogie (S),21059,GOORAM,Victoria
26430,Strathbogie (S),21531,LONGWOOD EAST,Victoria
26430,Strathbogie (S),21582,MANGALORE,Victoria
26430,Strathbogie (S),21696,MITCHELLSTOWN,Victoria
26430,Strathbogie (S),22200,RUFFY,Victoria
26430,Strathbogie (S),22108,PRANJIP,Victoria
26430,Strathbogie (S),21738,MOORILIM,Victoria
26430,Strathbogie (S),21711,MOLKA,Victoria
26430,Strathbogie (S),22436,TARCOMBE,Victoria
26430,Strathbogie (S),20664,CREIGHTONS CREEK,Victoria
26490,Surf Coast (S),22538,TORQUAY,Victoria
26490,Surf Coast (S),21245,JAN JUC,Victoria
26490,Surf Coast (S),21750,MORIAC,Victoria
26490,Surf Coast (S),21043,GNARWARRE,Victoria
26490,Surf Coast (S),20947,FRESHWATER CREEK,Victoria
26490,Surf Coast (S),20150,BARRABOOL,Victoria
26490,Surf Coast (S),21793,MOUNT MORIAC,Victoria
26490,Surf Coast (S),20617,CONNEWARRE,Victoria
26490,Surf Coast (S),20325,BREAMLEA,Victoria
26490,Surf Coast (S),21778,MOUNT DUNEED,Victoria
26490,Surf Coast (S),20194,BELLBRAE,Victoria
26490,Surf Coast (S),20199,BELLS BEACH,Victoria
26490,Surf Coast (S),21703,MODEWARRE,Victoria
26490,Surf Coast (S),22023,PARAPARAP,Victoria
26490,Surf Coast (S),20367,BUCKLEY,Victoria
26490,Surf Coast (S),20045,ANGLESEA,Victoria
26490,Surf Coast (S),20982,GHERANG,Victoria
26490,Surf Coast (S),20828,EASTERN VIEW,Victoria
26490,Surf Coast (S),20896,FAIRHAVEN,Victoria
26490,Surf Coast (S),20126,BAMBRA,Victoria
26490,Surf Coast (S),22788,WINCHELSEA,Victoria
26490,Surf Coast (S),20012,AIREYS INLET,Victoria
26490,Surf Coast (S),22789,WINCHELSEA SOUTH,Victoria
26490,Surf Coast (S),21706,MOGGS CREEK,Victoria
26490,Surf Coast (S),20718,DEANS MARSH,Victoria
26490,Surf Coast (S),21532,LORNE,Victoria
26490,Surf Coast (S),22043,PENNYROYAL,Victoria
26490,Surf Coast (S),20215,BENWERRIN,Victoria
26490,Surf Coast (S),22732,WENSLEYDALE,Victoria
26490,Surf Coast (S),20291,BOONAH,Victoria
26490,Surf Coast (S),20235,BIG HILL,Victoria
26490,Surf Coast (S),20246,BIRREGURRA,Victoria
26490,Surf Coast (S),22859,WURDIBOLUC,Victoria
26490,Surf Coast (S),21225,INVERLEIGH,Victoria
26490,Surf Coast (S),21998,OMBERSLEY,Victoria
26610,Swan Hill (RC),22393,SWAN HILL,Victoria
26610,Swan Hill (RC),22171,ROBINVALE,Victoria
26610,Swan Hill (RC),22730,WEMEN,Victoria
26610,Swan Hill (RC),21432,LAKE POWELL,Victoria
26610,Swan Hill (RC),22512,TOL TOL,Victoria
26610,Swan Hill (RC),21506,LIPAROO,Victoria
26610,Swan Hill (RC),21128,HAPPY VALLEY,Victoria
26610,Swan Hill (RC),20046,ANNUELLO,Victoria
26610,Swan Hill (RC),20306,BOUNDARY BEND,Victoria
26610,Swan Hill (RC),20131,BANNERTON,Victoria
26610,Swan Hill (RC),21579,MANANGATANG,Victoria
26610,Swan Hill (RC),20272,BOLTON,Victoria
26610,Swan Hill (RC),21981,NYAH WEST,Victoria
26610,Swan Hill (RC),21980,NYAH,Victoria
26610,Swan Hill (RC),20231,BEVERFORD,Victoria
26610,Swan Hill (RC),22635,WAITCHIE,Victoria
26610,Swan Hill (RC),22575,TUROAR,Victoria
26610,Swan Hill (RC),20976,GERAHMIN,Victoria
26610,Swan Hill (RC),20551,CHINKAPOOK,Victoria
26610,Swan Hill (RC),22053,PIANGIL,Victoria
26610,Swan Hill (RC),22845,WOORINEN SOUTH,Victoria
26610,Swan Hill (RC),22843,WOORINEN,Victoria
26610,Swan Hill (RC),22567,TRESCO WEST,Victoria
26610,Swan Hill (RC),21418,LAKE BOGA,Victoria
26610,Swan Hill (RC),22078,POLISBET,Victoria
26610,Swan Hill (RC),22595,ULTIMA,Victoria
26610,Swan Hill (RC),21830,MURRAWEE,Victoria
26610,Swan Hill (RC),22587,TYNTYNDER,Victoria
26610,Swan Hill (RC),22844,WOORINEN NORTH,Victoria
26610,Swan Hill (RC),22566,TRESCO,Victoria
26610,Swan Hill (RC),22664,WANDOWN,Victoria
26610,Swan Hill (RC),21374,KOOLOONONG,Victoria
26610,Swan Hill (RC),21885,NARRUNG,Victoria
26610,Swan Hill (RC),21314,KENLEY,Victoria
26610,Swan Hill (RC),21889,NATYA,Victoria
26610,Swan Hill (RC),22817,WOOD WOOD,Victoria
26610,Swan Hill (RC),20594,COCAMBA,Victoria
26610,Swan Hill (RC),22796,WINNAMBOOL,Victoria
26610,Swan Hill (RC),21689,MIRALIE,Victoria
26610,Swan Hill (RC),21073,GOWANFORD,Victoria
26610,Swan Hill (RC),20550,CHINANGIN,Victoria
26610,Swan Hill (RC),21825,MURNUNGIN,Victoria
26610,Swan Hill (RC),22588,TYNTYNDER SOUTH,Victoria
26610,Swan Hill (RC),21399,KUNAT,Victoria
26610,Swan Hill (RC),21625,MEATIAN,Victoria
26610,Swan Hill (RC),22596,ULTIMA EAST,Victoria
26610,Swan Hill (RC),21069,GOSCHEN,Victoria
26610,Swan Hill (RC),20179,BEAUCHAMP,Victoria
26610,Swan Hill (RC),22045,PENTAL ISLAND,Victoria
26610,Swan Hill (RC),20512,CASTLE DONNINGTON,Victoria
26610,Swan Hill (RC),22795,WINLATON,Victoria
26610,Swan Hill (RC),20916,FISH POINT,Victoria
26610,Swan Hill (RC),22621,VINIFERA,Victoria
26610,Swan Hill (RC),22591,TYRRELL,Victoria
26610,Swan Hill (RC),20547,CHILLINGOLLAH,Victoria
26610,Swan Hill (RC),21832,MURRAYDALE,Victoria
26610,Swan Hill (RC),22546,TOWAN,Victoria
26610,Swan Hill (RC),21985,NYRRABY,Victoria
26610,Swan Hill (RC),22394,SWAN HILL WEST,Victoria
26610,Swan Hill (RC),22067,PIRA,Victoria
26610,Swan Hill (RC),21965,NOWIE,Victoria
26610,Swan Hill (RC),20377,BULGA,Victoria
26670,Towong (S),22414,TALLANGATTA,Victoria
26670,Towong (S),20195,BELLBRIDGE,Victoria
26670,Towong (S),20228,BETHANGA,Victoria
26670,Towong (S),22412,TALGARNO,Victoria
26670,Towong (S),21250,JARVIS CREEK,Victoria
26670,Towong (S),20975,GEORGES CREEK,Victoria
26670,Towong (S),20386,BULLIOH,Victoria
26670,Towong (S),21996,OLD TALLANGATTA,Victoria
26670,Towong (S),22416,TALLANGATTA SOUTH,Victoria
26670,Towong (S),21082,GRANYA,Victoria
26670,Towong (S),21212,HUON,Victoria
26670,Towong (S),20644,CORRYONG,Victoria
26670,Towong (S),20877,ESKDALE,Victoria
26670,Towong (S),22417,TALLANGATTA VALLEY,Victoria
26670,Towong (S),21699,MITTA MITTA,Victoria
26670,Towong (S),20714,DARTMOUTH,Victoria
26670,Towong (S),22655,WALWA,Victoria
26670,Towong (S),20683,CUDGEWA,Victoria
26670,Towong (S),22413,TALLANDOON,Victoria
26670,Towong (S),22415,TALLANGATTA EAST,Victoria
26670,Towong (S),21112,GUYS FOREST,Victoria
26670,Towong (S),21368,KOETONG,Victoria
26670,Towong (S),22262,SHELLEY,Victoria
26670,Towong (S),20219,BERRINGAMA,Victoria
26670,Towong (S),21542,LUCYVALE,Victoria
26670,Towong (S),20237,BIGGARA,Victoria
26670,Towong (S),22500,THOWGLA VALLEY,Victoria
26670,Towong (S),22551,TOWONG UPPER,Victoria
26670,Towong (S),22514,TOM GROGGIN,Victoria
26670,Towong (S),22063,PINE MOUNTAIN,Victoria
26670,Towong (S),20405,BUNGIL,Victoria
26670,Towong (S),22491,THOLOGOLONG,Victoria
26670,Towong (S),21872,NARIEL VALLEY,Victoria
26670,Towong (S),20604,COLAC COLAC,Victoria
26670,Towong (S),22550,TOWONG,Victoria
26670,Towong (S),20422,BURROWYE,Victoria
26670,Towong (S),22510,TINTALDRA,Victoria
26670,Towong (S),21759,MOUNT ALFRED,Victoria
26700,Wangaratta (RC),22667,WANGARATTA,Victoria
26700,Wangaratta (RC),22668,WANGARATTA SOUTH,Victoria
26700,Wangaratta (RC),22637,WALDARA,Victoria
26700,Wangaratta (RC),21523,LONDRIGAN,Victoria
26700,Wangaratta (RC),20891,EVERTON UPPER,Victoria
26700,Wangaratta (RC),20308,BOWEYA,Victoria
26700,Wangaratta (RC),20293,BOORHAMAN,Victoria
26700,Wangaratta (RC),22315,SPRINGHURST,Victoria
26700,Wangaratta (RC),22446,TARRAWINGEE,Victoria
26700,Wangaratta (RC),22040,PEECHELBA,Victoria
26700,Wangaratta (RC),21341,KILLAWARRA,Victoria
26700,Wangaratta (RC),20295,BOORHAMAN NORTH,Victoria
26700,Wangaratta (RC),22041,PEECHELBA EAST,Victoria
26700,Wangaratta (RC),22665,WANGANDARY,Victoria
26700,Wangaratta (RC),20432,BYAWATHA,Victoria
26700,Wangaratta (RC),21824,MURMUNGEE,Victoria
26700,Wangaratta (RC),20310,BOWMANS FOREST,Victoria
26700,Wangaratta (RC),20826,EAST WANGARATTA,Victoria
26700,Wangaratta (RC),20294,BOORHAMAN EAST,Victoria
26700,Wangaratta (RC),20890,EVERTON,Victoria
26700,Wangaratta (RC),20300,BORALMA,Victoria
26700,Wangaratta (RC),21956,NORTH WANGARATTA,Victoria
26700,Wangaratta (RC),20311,BOWSER,Victoria
26700,Wangaratta (RC),20759,DOCKERS PLAINS,Victoria
26700,Wangaratta (RC),20262,BOBINAWARRAH,Victoria
26700,Wangaratta (RC),21848,MYRRHEE,Victoria
26700,Wangaratta (RC),22758,WHITFIELD,Victoria
26700,Wangaratta (RC),20840,EDI,Victoria
26700,Wangaratta (RC),21808,MOYHU,Victoria
26700,Wangaratta (RC),22010,OXLEY,Victoria
26700,Wangaratta (RC),20541,CHESHUNT SOUTH,Victoria
26700,Wangaratta (RC),21670,MILAWA,Victoria
26700,Wangaratta (RC),22763,WHOROULY,Victoria
26700,Wangaratta (RC),21101,GRETA SOUTH,Victoria
26700,Wangaratta (RC),21126,HANSONVILLE,Victoria
26700,Wangaratta (RC),21038,GLENROWAN,Victoria
26700,Wangaratta (RC),20481,CARBOOR,Victoria
26700,Wangaratta (RC),21102,GRETA WEST,Victoria
26700,Wangaratta (RC),21623,MEADOW CREEK,Victoria
26700,Wangaratta (RC),22183,ROSE RIVER,Victoria
26700,Wangaratta (RC),22513,TOLMIE,Victoria
26700,Wangaratta (RC),22759,WHITLANDS,Victoria
26700,Wangaratta (RC),21412,LACEBY,Victoria
26700,Wangaratta (RC),21100,GRETA,Victoria
26700,Wangaratta (RC),20758,DOCKER,Victoria
26700,Wangaratta (RC),21595,MARKWOOD,Victoria
26700,Wangaratta (RC),22011,OXLEY FLATS,Victoria
26700,Wangaratta (RC),20540,CHESHUNT,Victoria
26700,Wangaratta (RC),21349,KING VALLEY,Victoria
26700,Wangaratta (RC),20841,EDI UPPER,Victoria
26700,Wangaratta (RC),22764,WHOROULY EAST,Victoria
26700,Wangaratta (RC),22765,WHOROULY SOUTH,Victoria
26730,Warrnambool (C),22697,WARRNAMBOOL,Victoria
26730,Warrnambool (C),20027,ALLANSFORD,Victoria
26730,Warrnambool (C),20731,DENNINGTON,Victoria
26730,Warrnambool (C),21219,ILLOWA,Victoria
26730,Warrnambool (C),22889,YANGERY,Victoria
26730,Warrnambool (C),20426,BUSHFIELD,Victoria
26730,Warrnambool (C),22821,WOODFORD,Victoria
26810,Wellington (S),22091,PORT ALBERT,Victoria
26810,Wellington (S),22170,ROBERTSONS BEACH,Victoria
26810,Wellington (S),21586,MANNS BEACH,Victoria
26810,Wellington (S),22900,YARRAM,Victoria
26810,Wellington (S),22826,WOODSIDE,Victoria
26810,Wellington (S),20985,GIFFARD,Victoria
26810,Wellington (S),22289,SNAKE ISLAND,Victoria
26810,Wellington (S),21157,HEDLEY,Victoria
26810,Wellington (S),22786,WILSONS PROMONTORY,Victoria
26810,Wellington (S),21240,JACK RIVER,Victoria
26810,Wellington (S),21208,HUNTERSTON,Victoria
26810,Wellington (S),21457,LANGSBOROUGH,Victoria
26810,Wellington (S),21619,MCLOUGHLINS BEACH,Victoria
26810,Wellington (S),22827,WOODSIDE BEACH,Victoria
26810,Wellington (S),20712,DARRIMAN,Victoria
26810,Wellington (S),22442,TARRA VALLEY,Victoria
26810,Wellington (S),20121,BALOOK,Victoria
26810,Wellington (S),21553,MACKS CREEK,Victoria
26810,Wellington (S),20254,BLACKWARRY,Victoria
26810,Wellington (S),20499,CARRAJUNG,Victoria
26810,Wellington (S),20743,DEVON NORTH,Victoria
26810,Wellington (S),20448,CALROSSIE,Victoria
26810,Wellington (S),22808,WON WRON,Victoria
26810,Wellington (S),20018,ALBERTON,Victoria
26810,Wellington (S),22444,TARRAVILLE,Victoria
26810,Wellington (S),20971,GELLIONDALE,Victoria
26810,Wellington (S),20019,ALBERTON WEST,Victoria
26810,Wellington (S),20986,GIFFARD WEST,Victoria
26810,Wellington (S),20501,CARRAJUNG SOUTH,Victoria
26810,Wellington (S),22784,WILLUNG SOUTH,Victoria
26810,Wellington (S),20500,CARRAJUNG LOWER,Victoria
26810,Wellington (S),22336,STACEYS BRIDGE,Victoria
26810,Wellington (S),21558,MADALYA,Victoria
26810,Wellington (S),21174,HIAWATHA,Victoria
26810,Wellington (S),22816,WONYIP,Victoria
26810,Wellington (S),22532,TOORA NORTH,Victoria
26810,Wellington (S),21079,GRAND RIDGE,Victoria
26810,Wellington (S),20241,BINGINWARRI,Victoria
26810,Wellington (S),21067,GORMANDALE,Victoria
26810,Wellington (S),22358,STRATFORD,Victoria
26810,Wellington (S),22049,PERRY BRIDGE,Victoria
26810,Wellington (S),21628,MEERLIEU,Victoria
26810,Wellington (S),20706,DARGO,Victoria
26810,Wellington (S),20583,COBAINS,Victoria
26810,Wellington (S),21740,MOORNAPA,Victoria
26810,Wellington (S),22348,STOCKDALE,Victoria
26810,Wellington (S),20328,BRIAGOLONG,Victoria
26810,Wellington (S),21850,MYRTLEBANK,Victoria
26810,Wellington (S),20580,CLYDEBANK,Victoria
26810,Wellington (S),20907,FERNBANK,Victoria
26810,Wellington (S),21188,HOLLANDS LANDING,Victoria
26810,Wellington (S),22487,THE HEART,Victoria
26810,Wellington (S),20825,EAST SALE,Victoria
26810,Wellington (S),22215,SALE,Victoria
26810,Wellington (S),21437,LAKE WELLINGTON,Victoria
26810,Wellington (S),21561,MAFFRA,Victoria
26810,Wellington (S),21170,HEYFIELD,Victoria
26810,Wellington (S),21032,GLENMAGGIE,Victoria
26810,Wellington (S),20624,COONGULLA,Victoria
26810,Wellington (S),20054,ARBUCKLE,Victoria
26810,Wellington (S),20670,CROOKAYAN,Victoria
26810,Wellington (S),20370,BUDGEE BUDGEE,Victoria
26810,Wellington (S),21688,MIOWERA,Victoria
26810,Wellington (S),21752,MOROKA,Victoria
26810,Wellington (S),20411,BURAGWONDUC,Victoria
26810,Wellington (S),22851,WRATHUNG,Victoria
26810,Wellington (S),22423,TAMBORITHA,Victoria
26810,Wellington (S),22526,TOOLOME,Victoria
26810,Wellington (S),21864,NAP NAP MARRA,Victoria
26810,Wellington (S),22226,SARGOOD,Victoria
26810,Wellington (S),22850,WORROWING,Victoria
26810,Wellington (S),22852,WRIXON,Victoria
26810,Wellington (S),20990,GILLUM,Victoria
26810,Wellington (S),21383,KOOROOL,Victoria
26810,Wellington (S),22825,WOODS POINT,Victoria
26810,Wellington (S),20269,BOISDALE,Victoria
26810,Wellington (S),22608,VALENCIA CREEK,Victoria
26810,Wellington (S),21923,NEWRY,Victoria
26810,Wellington (S),22638,WALHALLA,Victoria
26810,Wellington (S),22890,YANGOURA,Victoria
26810,Wellington (S),22834,WOOLENOOK,Victoria
26810,Wellington (S),21562,MAFFRA WEST UPPER,Victoria
26810,Wellington (S),22241,SEATON,Victoria
26810,Wellington (S),21201,HOWITT PLAINS,Victoria
26810,Wellington (S),20671,CROOKED RIVER,Victoria
26810,Wellington (S),20238,BILLABONG,Victoria
26810,Wellington (S),20427,BUSHY PARK,Victoria
26810,Wellington (S),22169,RIVERSLEA,Victoria
26810,Wellington (S),20392,BUNDALAGUAH,Victoria
26810,Wellington (S),21489,LICOLA,Victoria
26810,Wellington (S),22509,TINAMBA WEST,Victoria
26810,Wellington (S),22150,REYNARD,Victoria
26810,Wellington (S),21718,MONOMAK,Victoria
26810,Wellington (S),21016,GLENFALLOCH,Victoria
26810,Wellington (S),20715,DAWSON,Victoria
26810,Wellington (S),22508,TINAMBA,Victoria
26810,Wellington (S),22639,WALHALLA EAST,Victoria
26810,Wellington (S),21526,LONGFORD,Victoria
26810,Wellington (S),22188,ROSEDALE,Victoria
26810,Wellington (S),22240,SEASPRAY,Victoria
26810,Wellington (S),22488,THE HONEYSUCKLES,Victoria
26810,Wellington (S),20813,DUTSON DOWNS,Victoria
26810,Wellington (S),21047,GOLDEN BEACH,Victoria
26810,Wellington (S),21515,LOCH SPORT,Victoria
26810,Wellington (S),20812,DUTSON,Victoria
26810,Wellington (S),22783,WILLUNG,Victoria
26810,Wellington (S),21042,GLOMAR BEACH,Victoria
26810,Wellington (S),22022,PARADISE BEACH,Victoria
26810,Wellington (S),22798,WINNINDOO,Victoria
26810,Wellington (S),20655,COWWARR,Victoria
26810,Wellington (S),22530,TOONGABBIE,Victoria
26810,Wellington (S),20730,DENISON,Victoria
26810,Wellington (S),21858,NAMBROK,Victoria
26810,Wellington (S),22039,PEARSONDALE,Victoria
26810,Wellington (S),21018,GLENGARRY,Victoria
26810,Wellington (S),21343,KILMANY,Victoria
26810,Wellington (S),21173,HIAMDALE,Victoria
26810,Wellington (S),20927,FLYNN,Victoria
26810,Wellington (S),20447,CALLIGNEE SOUTH,Victoria
26810,Wellington (S),20446,CALLIGNEE NORTH,Victoria
26810,Wellington (S),22355,STRADBROKE,Victoria
26810,Wellington (S),22860,WURRUK,Victoria
26890,West Wimmera (S),20838,EDENHOPE,Victoria
26890,West Wimmera (S),22807,WOMBELANO,Victoria
26890,West Wimmera (S),20776,DOUGLAS,Victoria
26890,West Wimmera (S),20774,DORODONG,Victoria
26890,West Wimmera (S),21455,LANGKOOP,Victoria
26890,West Wimmera (S),20736,DERGHOLM,Victoria
26890,West Wimmera (S),21273,KADNOOK,Victoria
26890,West Wimmera (S),21134,HARROW,Victoria
26890,West Wimmera (S),21908,NEUARPURR,Victoria
26890,West Wimmera (S),21683,MINIMAY,Victoria
26890,West Wimmera (S),22048,PERONNE,Victoria
26890,West Wimmera (S),21068,GOROKE,Victoria
26890,West Wimmera (S),21114,GYMBOWEN,Victoria
26890,West Wimmera (S),20529,CHARAM,Victoria
26890,West Wimmera (S),21295,KARNAK,Victoria
26890,West Wimmera (S),22594,ULLSWATER,Victoria
26890,West Wimmera (S),22012,OZENKADNOOK,Victoria
26890,West Wimmera (S),22036,PATYAH,Victoria
26890,West Wimmera (S),20341,BRINGALBERT,Victoria
26890,West Wimmera (S),20543,CHETWYND,Victoria
26890,West Wimmera (S),21287,KANIVA,Victoria
26890,West Wimmera (S),21976,NURCOUNG,Victoria
26890,West Wimmera (S),21669,MIGA LAKE,Victoria
26890,West Wimmera (S),20051,APSLEY,Victoria
26890,West Wimmera (S),22084,POOLAIJELO,Victoria
26890,West Wimmera (S),20618,CONNEWIRRICOO,Victoria
26890,West Wimmera (S),20233,BIG DESERT,Victoria
26890,West Wimmera (S),20205,BENAYEO,Victoria
26890,West Wimmera (S),22104,POWERS CREEK,Victoria
26890,West Wimmera (S),21493,LILLIMUR,Victoria
26890,West Wimmera (S),22251,SERVICETON,Victoria
26890,West Wimmera (S),22470,TELOPEA DOWNS,Victoria
26890,West Wimmera (S),21698,MITRE,Victoria
26890,West Wimmera (S),21470,LAWLOIT,Victoria
26890,West Wimmera (S),21690,MIRAM,Victoria
26980,Whitehorse (C),22387,SURREY HILLS,Victoria
26980,Whitehorse (C),20424,BURWOOD,Victoria
26980,Whitehorse (C),21721,MONT ALBERT NORTH,Victoria
26980,Whitehorse (C),21720,MONT ALBERT,Victoria
26980,Whitehorse (C),20314,BOX HILL SOUTH,Victoria
26980,Whitehorse (C),20312,BOX HILL,Victoria
26980,Whitehorse (C),20313,BOX HILL NORTH,Victoria
26980,Whitehorse (C),20123,BALWYN NORTH,Victoria
26980,Whitehorse (C),21973,NUNAWADING,Victoria
26980,Whitehorse (C),21694,MITCHAM,Victoria
26980,Whitehorse (C),22615,VERMONT SOUTH,Victoria
26980,Whitehorse (C),22614,VERMONT,Victoria
26980,Whitehorse (C),20931,FOREST HILL,Victoria
26980,Whitehorse (C),20253,BLACKBURN SOUTH,Victoria
26980,Whitehorse (C),20425,BURWOOD EAST,Victoria
26980,Whitehorse (C),20251,BLACKBURN,Victoria
26980,Whitehorse (C),20252,BLACKBURN NORTH,Victoria
27070,Whittlesea (C),22883,YAN YEAN,Victoria
27070,Whittlesea (C),22300,SOUTH MORANG,Victoria
27070,Whittlesea (C),20872,EPPING,Victoria
27070,Whittlesea (C),21648,MERNDA,Victoria
27070,Whittlesea (C),20773,DOREEN,Victoria
27070,Whittlesea (C),22828,WOODSTOCK,Victoria
27070,Whittlesea (C),21206,HUMEVALE,Victoria
27070,Whittlesea (C),20837,EDEN PARK,Victoria
27070,Whittlesea (C),22761,WHITTLESEA,Victoria
27070,Whittlesea (C),22805,WOLLERT,Victoria
27070,Whittlesea (C),20232,BEVERIDGE,Victoria
27070,Whittlesea (C),21352,KINGLAKE WEST,Victoria
27070,Whittlesea (C),20767,DONNYBROOK,Victoria
27070,Whittlesea (C),20397,BUNDOORA,Victoria
27070,Whittlesea (C),21672,MILL PARK,Victoria
27070,Whittlesea (C),22492,THOMASTOWN,Victoria
27070,Whittlesea (C),21443,LALOR,Victoria
27170,Wodonga (C),22804,WODONGA,Victoria
27170,Wodonga (C),22744,WEST WODONGA,Victoria
27170,Wodonga (C),20135,BARANDUDA,Victoria
27170,Wodonga (C),20831,EBDEN,Victoria
27170,Wodonga (C),21339,KILLARA,Victoria
27170,Wodonga (C),21479,LENEVA,Victoria
27170,Wodonga (C),20278,BONEGILLA,Victoria
27170,Wodonga (C),20128,BANDIANA,Victoria
27170,Wodonga (C),20146,BARNAWARTHA NORTH,Victoria
27170,Wodonga (C),20963,GATEWAY ISLAND,Victoria
27170,Wodonga (C),22338,STAGHORN FLAT,Victoria
27170,Wodonga (C),21213,HUON CREEK,Victoria
27170,Wodonga (C),20511,CASTLE CREEK,Victoria
27260,Wyndham (C),21194,HOPPERS CROSSING,Victoria
27260,Wyndham (C),22569,TRUGANINA,Victoria
27260,Wyndham (C),22736,WERRIBEE,Victoria
27260,Wyndham (C),22439,TARNEIT,Victoria
27260,Wyndham (C),21468,LAVERTON NORTH,Victoria
27260,Wyndham (C),21774,MOUNT COTTRELL,Victoria
27260,Wyndham (C),22777,WILLIAMS LANDING,Victoria
20570,Ballarat (C),21540,LUCAS,Victoria
27260,Wyndham (C),22868,WYNDHAM VALE,Victoria
27450,Yarra Ranges (S),20553,CHIRNSIDE PARK,Victoria
27350,Yarra (C),20002,ABBOTSFORD,Victoria
26810,Wellington (S),20949,FULHAM,Victoria
27450,Yarra Ranges (S),22842,WOORI YALLOCK,Victoria
27450,Yarra Ranges (S),22896,YARRA JUNCTION,Victoria
27450,Yarra Ranges (S),20827,EAST WARBURTON,Victoria
27450,Yarra Ranges (S),22676,WARBURTON,Victoria
27260,Wyndham (C),22074,POINT COOK,Victoria
23940,Loddon (S),22278,SKINNERS FLAT,Victoria
26170,South Gippsland (S),21482,LEONGATHA NORTH,Victoria
26170,South Gippsland (S),22841,WOOREEN,Victoria
27450,Yarra Ranges (S),21495,LILYDALE,Victoria
27350,Yarra (C),20918,FITZROY,Victoria
27350,Yarra (C),20919,FITZROY NORTH,Victoria
26170,South Gippsland (S),21591,MARDAN,Victoria
26170,South Gippsland (S),20222,BERRYS CREEK,Victoria
22750,Greater Geelong (C),22392,SWAN BAY,Victoria
26810,Wellington (S),22812,WONGUNGARRA,Victoria
26170,South Gippsland (S),22007,OUTTRIM,Victoria
27260,Wyndham (C),21511,LITTLE RIVER,Victoria
22110,East Gippsland (S),22733,WENTWORTH,Victoria
20830,Baw Baw (S),21180,HILL END,Victoria
27450,Yarra Ranges (S),21743,MOOROOLBARK,Victoria
22750,Greater Geelong (C),20067,ARMSTRONG CREEK,Victoria
26260,Southern Grampians (S),20539,CHERRYPOOL,Victoria
23190,Horsham (RC),20340,BRIMPAEN,Victoria
22110,East Gippsland (S),21515,LOCH SPORT,Victoria
22110,East Gippsland (S),20728,DELEGATE RIVER,Victoria
27450,Yarra Ranges (S),20236,BIG PATS CREEK,Victoria
24780,Mildura (RC),20652,COWANGIE,Victoria
27350,Yarra (C),22158,RICHMOND,Victoria
20830,Baw Baw (S),21931,NILMA,Victoria
27350,Yarra (C),20612,COLLINGWOOD,Victoria
26260,Southern Grampians (S),22671,WANNON,Victoria
24850,Mitchell (S),20232,BEVERIDGE,Victoria
24780,Mildura (RC),22678,WARGAN,Victoria
26260,Southern Grampians (S),22449,TARRENLEA,Victoria
27350,Yarra (C),20416,BURNLEY,Victoria
22110,East Gippsland (S),20387,BULLUMWAAL,Victoria
21610,Casey (C),20174,BEACONSFIELD,Victoria
25150,Moorabool (S),20114,BALLIANG,Victoria
25490,Moyne (S),21939,NIRRANDA SOUTH,Victoria
27350,Yarra (C),20665,CREMORNE,Victoria
26260,Southern Grampians (S),20480,CARAPOOK,Victoria
26170,South Gippsland (S),20798,DUMBALK,Victoria
22110,East Gippsland (S),21005,GLEN VALLEY,Victoria
26810,Wellington (S),21513,LLOWALONG,Victoria
24650,Melton (C),20893,EYNESBURY,Victoria
22110,East Gippsland (S),21007,GLEN WILLS,Victoria
22110,East Gippsland (S),21188,HOLLANDS LANDING,Victoria
26260,Southern Grampians (S),20375,BULART,Victoria
20830,Baw Baw (S),20006,ADA,Victoria
25490,Moyne (S),20533,CHATSWORTH,Victoria
27450,Yarra Ranges (S),21346,KILSYTH,Victoria
26170,South Gippsland (S),20285,BOOLARONG,Victoria
25490,Moyne (S),22329,ST HELENS,Victoria
25150,Moorabool (S),22046,PENTLAND HILLS,Victoria
